frame_number,tracking_id,car_x1,car_y1,car_x2,car_y2,detected_color,lp_x1,lp_y1,lp_x2,lp_y2,lp_num,lg_x1,lg_y1,lg_x2,lg_y2,lg_name
154,11,1447.3544546851422,552.4533784632185,1686.3156865264118,848.544089561341,dimgray,1520.027603794029,667.0470903162459,1580.0266348609234,701.4563234095076,{GSHDOZG,,,,,
154,3,808.7141964769598,425.65125192227606,1539.4150821038052,1031.6539267373394,black,1134.0845272875067,690.5744696957136,1270.987664494538,770.6415168148542,8EPH839,1175.5464108324286,644.3003608089948,1237.759667668366,699.5924445492292,Honda
155,11,1447.1864157888178,552.6100465350099,1683.8393608873664,848.0514689336991,dimgray,1518.7206336232905,667.1645433001466,1577.8365164968257,701.391067653174,'GSWDQZE,,,,,
155,3,808.0077263935293,425.638522396453,1539.1428574379136,1033.2090716527532,black,1133.327733717748,691.4204743007499,1270.0302178486074,771.6167633632499,8EPH839,1174.2319695575918,645.2201264003593,1236.8915154560293,700.1243317226249,Honda
156,11,1446.495002464744,552.7655370884162,1681.119462964043,847.4319143106642,dimgray,1517.1294858021463,666.6580084018927,1576.0074231190408,701.5126379184943,SSK00Z6;,,,,,
156,3,807.4960887484243,425.6379932767991,1539.0194483902678,1034.433225467718,black,1133.183466678112,692.0509876615647,1269.8426158480338,770.5873951322678,8EPH839,1173.7708079867057,645.0728077299241,1236.6101939730338,700.6665577299241,Honda
157,11,1446.3630390509818,553.2748630157635,1678.9612140447423,847.49328301728,dimgray,1515.4440784796927,666.3824985138103,1573.8269443854545,700.3998477569744,{S5600Z6;,,,,,
157,3,806.7133166827393,424.85306027378147,1538.5454761834962,1034.0892238465733,black,1132.5647265948487,692.6116357132346,1269.3517749346925,771.0486169144065,BEPH839,1173.4787890948487,645.6030755325705,1236.33602786438,700.8988976761252,Honda
158,11,1445.4563305956428,553.5367306631719,1676.4518652262316,847.4987308870337,dimgray,1513.8423169237678,666.0402554434453,1572.1775067431038,700.2426175039922,[65W2OZ6;,,,,,
158,3,805.8366163662831,424.14299609259234,1537.9163170465226,1033.246656102608,black,1130.8334425381581,692.3798430164204,1268.3286207608144,770.4592192371235,8EPH839,1172.9339064053456,644.4797423084126,1236.0839308194081,700.017202635561,Honda
159,11,1445.1317882405954,553.9238410303027,1674.0787964060912,847.66568403504,dimgray,1511.9882030355172,664.4071250268847,1569.2086238729196,700.7149634668261,'SSHD076',,,,,
159,3,805.1480412443045,422.8426282074954,1537.28670198035,1030.3672828306974,black,1129.3530888517264,692.6138684418704,1268.2891240079764,770.6523205903079,8EPH839,1171.4793095548514,644.9661328461673,1234.317841048992,700.4722058442142,Honda
160,11,1444.502108818267,553.6094229247192,1671.7471521274701,847.1314070321075,dimgray,1510.996234184478,664.9726736571411,1567.4711258470757,699.7511465575317,'6SW2DZS,,,,,
160,3,804.4428411797373,421.89273453322863,1536.730932918599,1028.7464151068236,black,1130.828034050831,691.7953834590098,1267.9690557793467,769.223880773463,8EPH839,1170.9932257012217,644.5751686152598,1233.0841986016123,699.3707313594005,Honda
161,11,1441.9618799948958,553.2951681130388,1668.492998881407,846.9619310863671,dimgray,1509.6985438132551,667.3450109475115,1565.8377115988997,698.5972768776872,G2HD076,,,,,
161,3,804.2324096943248,422.5090778740994,1536.2667766745462,1028.806238320106,black,1127.9921448017467,692.3824604424588,1267.1709778095592,770.2247455987088,8EPH839,1170.1215088154186,645.2596729668728,1230.9671509052623,699.8430927666775,Honda
162,11,1440.4642509817106,552.8383022102947,1666.22236387704,846.5563235839462,dimgray,1507.5819649099333,667.6808467659588,1563.428438603781,698.9293666634197,6YN00Z6,,,,,
162,3,804.3245182624871,422.1048637146976,1536.0638666347593,1025.8152047347003,black,1127.5287113777215,691.7631278748538,1266.4925175300652,770.1173454041507,8EPH839,1169.9229984870965,644.7637992615726,1230.0596562019402,699.2961784119632,Honda
163,11,1439.464771535198,552.9415684779391,1664.5540613254057,846.2257139966097,dimgray,1505.4098856709402,665.7306614955172,1561.2133906147878,699.149301632236,GTWDOZG,,,,,
163,3,803.7639215792087,423.22638281193514,1534.6518968332184,1024.2861138935436,black,1125.5240839327244,690.9859653314663,1265.33063300499,771.2435947259976,8EPH839,1169.2182977999119,645.5114780267788,1228.85114081749,699.1920200189663,Honda
164,11,1438.2475365023977,553.1874725541882,1662.5939018312763,846.2397949628355,dimgray,1503.2263649325735,665.2140762529186,1559.4036262851125,698.1869232377819,GSW00Z6,,,,,
164,3,803.1427342170305,423.97105208979804,1533.9669059500366,1023.5467860942546,black,1124.1215245002336,690.9291819726105,1264.741000818593,771.322614589798,8EPH839,1167.0648228400773,646.1874369774933,1226.7759739631242,700.067731777298,Honda
165,11,1439.4342946085371,554.0132805849717,1661.8692270468373,845.9904617823506,dimgray,1502.557181266252,663.8900429751084,1558.9135350260176,698.2113091494248,"6562076,",,,,,
165,3,802.8862767543003,424.8602494432719,1532.676128377939,1026.2061375715568,black,1124.0905003871128,691.6764725878031,1262.9267735804722,770.10344402335,8EPH839,1166.4431615199253,644.5833329393656,1227.0349583949253,699.8989762499125,Honda
166,11,1435.9263566171649,553.6841325377542,1658.265473134733,845.3547072907173,dimgray,1500.4269593393328,666.5442170714456,1556.8752015268328,697.690937957676,G5W1026,,,,,
166,3,802.1194056542524,423.8551677337611,1531.0349749875188,1025.2127623837448,black,1121.324636367143,690.3803752532924,1260.5840052636274,767.6951945892299,BEPH839,1164.8569544823774,644.1265910736049,1223.6378077538618,698.3379558196987,Honda
167,11,1435.6055201543622,554.422809136732,1656.464226559196,844.8102080539443,dimgray,1498.9482974065595,664.8191104062632,1555.1619013799482,698.0245700009898,"L6_ND076,",,,,,
167,3,799.7062701708087,422.88230364694493,1527.3356315915967,1019.799801803557,black,1121.1653766161212,690.7034401215543,1259.4017657762774,770.4652199067106,8EPH839,1163.6955279833087,645.7689766205777,1224.2747516161212,699.0881447113981,Honda
168,11,1433.18756312277,554.6381188268917,1653.790940935041,844.57490160051,dimgray,1497.269739331266,664.3177300329464,1552.7563344850746,698.4619713659542,16SH0076,,,,,
168,3,798.4127051676121,421.3473028729795,1524.7054614069204,1011.8593887778882,black,1119.9694373453465,688.7833380292295,1256.3717505777684,769.4933905194639,8EPH839,1162.2537085855809,645.3211798261045,1222.726425870737,696.7285589764952,Honda
169,11,1431.344042405498,554.595131237684,1651.781501785366,843.6986570817535,dimgray,1495.0734850019335,665.675827343641,1551.650553330791,697.8526843382699,"I6SWDC76,",,,,,
169,3,797.0171226247949,421.9592135384958,1520.7017662018043,1007.3298772146477,black,1116.5072349294824,689.5391695931833,1253.6051353201074,767.713424964277,BEPH839,1159.3507102712792,644.947296424238,1219.1893333181542,695.546188636152,Honda
170,11,1428.1087019886893,554.4177574034338,1649.0124457898944,843.4946863067464,dimgray,1492.7453902211112,663.9305366392737,1550.6123259510916,698.3157676573401,LSNUOZ6,,,,,
170,3,797.8968574225701,423.9023688698185,1519.76619215123,1009.6123630413194,black,1117.8440620124138,688.7085212135685,1252.8823005378044,768.6970160866153,8EPH839,1160.141242188195,645.3318580055607,1218.1085883796013,696.5604804420841,Honda
171,11,1425.5831287765297,554.013253853827,1646.7653562005232,842.7270110078344,dimgray,1491.7000568771157,665.4237610559754,1549.5813892745766,697.8839661341004,'65HUO76,,,,,
171,3,797.4417609680493,424.5619463959429,1516.8090574150453,1007.823711415049,black,1115.6288337219555,688.905726913521,1250.5281562317211,767.859096054146,8EPW839,1157.9682502258618,645.4233813324663,1216.4401435364086,696.541713241646,Honda
172,11,1423.3354386197968,553.7138923515292,1645.1991786822166,842.2039151353863,dimgray,1489.0312088834687,664.7745918144199,1548.9397934781953,699.1855567802402,"LESHPQZ6,",,,,,
172,3,797.0859718589993,425.169486933007,1513.8467393950616,1005.0000538639968,black,1113.5111427574368,687.4139022162101,1248.4837074547024,766.5953597357413,BEPH839,1155.950901058218,644.2297286322257,1215.549045589468,695.5323714544913,Honda
173,11,1420.9513682182433,553.4386741706751,1643.903590544871,841.3371552261667,dimgray,1489.0565241630675,665.4975807258509,1547.6335581596495,698.0605156013391,[61KD0Z6,,,,,
173,3,796.9683028196997,424.24065724244457,1510.2135585655606,999.7298419633139,black,1111.487193200559,688.5255693518195,1247.044077966184,766.8862566076789,8EPH839,1153.4758711790746,644.0662798010383,1212.7800703978246,695.9787248693976,Honda
174,11,1419.0446051097524,553.767571522802,1642.8049479722172,841.3022399070742,dimgray,1486.3256720042837,665.2966089983879,1545.8486212230337,698.5120936175285,@SKU0ZG,,,,,
174,3,796.7399979289706,422.86197668930504,1507.3738544487073,994.9686147864845,black,1111.0436173137364,689.700843876805,1244.8741532024083,765.3064346971175,8EPH839,1152.0428848918614,644.7193527879379,1212.3172684367833,698.1291275682113,Honda
175,11,1417.5215339973,554.2509930413992,1642.0701086470542,841.7887156184008,dimgray,1485.868373902085,664.1879818719656,1545.0179329230812,697.8892224115164,"16542076,",,,,,
175,3,796.9451073383736,424.6419225744135,1504.793295825357,993.8267630453249,black,1109.0253685688424,687.9964452794916,1242.5654991840768,765.2458349279291,8EPH839,1150.5014427875924,644.1540685705072,1209.2304772114205,696.4776464513666,Honda
176,11,1414.2423173877269,554.6961869692668,1640.1367891455466,842.1757439770918,dimgray,1484.9285432788402,664.2007035708293,1542.910301396516,698.0845689272746,IGSWD0Z6,,,,,
177,12,797.5671399978391,433.9468072665609,1496.7091414813176,1007.7510315999098,black,1106.3804334548704,690.4110101474203,1237.447938337683,762.6278680575765,BEPH839,1146.734559431433,644.3282006991781,1204.642518415808,696.5759576571859,Honda
177,11,1411.0423269622197,554.7767530054025,1638.6128760412898,842.573720095995,dimgray,1483.284590756165,664.0566068262033,1541.2828054778447,698.5409894555978,"'65W0026,",,,,,
178,12,797.5571405006554,433.1088744994539,1493.1237841174789,1007.8309082922334,black,1104.5206109596397,688.3047363158602,1235.8416558815147,761.5309936400789,8EPH839,1145.0960809303429,643.1342040892977,1201.3499261451866,694.815203845157,Honda
178,11,1408.2103934585843,554.5565426791293,1637.0380858834897,842.2937306769659,dimgray,1482.0818610489164,664.5921566928012,1540.4257712662015,698.3932431185824,"'GSH00Z6,",,,,,
179,12,797.7733348560903,433.29468146604734,1489.927758819528,1009.2928519088756,black,1103.6505016041372,686.7230414513989,1233.000049943981,760.662753975813,8EPH839,1142.8009837818715,642.3272132043286,1200.752003068981,694.3355750207348,Honda
179,11,1406.005514133204,554.7781364557122,1636.0617300184372,842.5946451916366,dimgray,1480.9385356786142,664.4662925836419,1538.9005794408213,698.4698021051263,{6SH0026,,,,,
179,3,794.680436891154,430.80102058896864,1490.3317959836463,998.3275725346032,black,1103.428026002482,687.9071607256874,1231.7545946059977,762.7194471026405,EPH839,1143.1038682876383,644.6230725909218,1199.750505250529,694.2982740069374,Honda
180,12,799.4139356159217,430.7023160112322,1483.4585785907143,994.2398749470726,black,1101.3311719440467,686.6487729204118,1229.5113782428748,762.1078946245134,8EPH839,1140.8087415241248,644.6019589555681,1196.824183418656,694.0949246538103,Honda
180,11,1403.5550794456344,554.4794587818022,1635.0527428613373,842.3235117167693,dimgray,1481.351962075029,665.1789445606108,1539.0670118186813,698.1345643726225,'GSH0026,1492.4150419090133,633.1076631275054,1530.4017362449508,654.6055650440093,subaru
180,3,796.8714927644814,429.69532463494363,1487.970910091074,994.6301732877429,black,1101.5055259676064,686.5380065197093,1230.5449241609658,762.5837523693186,8EPH839,1141.430208584794,644.4200865978343,1196.5382408113564,693.1425597423655,Honda
181,12,800.6728321323706,431.5034577001693,1479.9002668528321,988.7754726793573,black,1098.329661966355,686.0563141454818,1227.6813465366674,761.4508759130599,BEP839,1136.743266702683,644.0406586279037,1194.2833362827612,691.4249970068099,Honda
181,11,1400.6644698124258,554.0365180327337,1633.9721427859088,841.5060465739928,dimgray,1480.5398360233633,664.3410910918158,1539.0969954471914,697.1208533598822,6S7D076,,,,,
181,3,797.2108866085803,429.0911949239417,1484.6011837188428,988.7943258931309,black,1096.080454479674,684.7068260274573,1228.3351236691271,759.9993064962073,8EPH839,1138.3648172726428,642.0942314229651,1192.9262796749865,691.5275962911292,Honda
182,12,801.276850925373,434.91915013194176,1476.2020407289574,990.3274313481236,black,1096.2611343726385,686.0894992530355,1224.9295303687322,761.0491550147542,8EPH839,1136.5162613257635,644.0965335547933,1190.2833206519354,693.081320542098,Honda
182,11,1396.5681398437303,554.2618151426061,1633.0896069459598,841.6573493582584,dimgray,1479.740457348613,664.0197573423131,1537.6746767089646,696.9841814756139,ISSKD0Z6,1489.3717058227342,632.7612658261999,1527.682321362285,654.6432390928014,subaru
182,3,797.1942386929288,433.48805217841806,1480.0167096005714,994.0712390914821,black,1096.3074589077726,686.0718229303711,1224.7254581753507,760.8861234674805,8EPH839,1136.4771061245694,643.8742368708008,1190.128107101132,692.664321709668,Honda
183,12,802.0394541407692,433.61722168901224,1470.4660687723135,980.7535523108156,black,1094.068720498191,686.7970465181138,1222.0989634181128,759.2028845308091,8EPH839,1133.9238535548316,643.4347113130357,1188.4916941310034,692.4132421968247,Honda
183,11,1392.7251038939005,553.8706457492735,1632.7399227217832,841.4290048516361,dimgray,1478.2856660276896,664.9076483127501,1537.0627046019083,698.5789892551329,65N1O76,,,,,
183,3,797.0975648752928,426.3407893529973,1475.3178713339098,975.08486005945,black,1093.1738588206053,686.7187800756535,1222.350280939746,758.732085739716,8EPH839,1134.0845338694335,642.086074387177,1187.6404115549803,693.0664363256535,Honda
184,12,801.8017845632809,436.00661058630146,1464.8549769983088,978.2780782516069,black,1094.6687279226558,685.9958683988015,1220.2649193289058,757.3816716214577,8EPH839,1132.6647606374995,642.8495366116921,1187.6696739675776,690.6060215970437,Honda
184,11,1388.362925048533,553.8197519067062,1631.9784359451025,841.6588074642032,dimgray,1478.2007775265604,664.9319726708663,1535.3900856930643,698.3777353051437,"'GSHDO76,",1488.7442498165994,633.8535577538742,1526.2551979977518,655.3550607445968,subaru
185,12,801.8615580469327,438.04467372681427,1460.357665273821,976.5875409399063,black,1090.8214579492765,684.4858205774002,1217.428788271542,757.933528707283,8EPH839,1130.700974550839,642.3750570275955,1184.8646403223233,689.8515737512283,Honda
185,11,1384.1633067348178,553.8683855122831,1630.9646205068364,841.7350561368064,dimgray,1476.3593440272982,665.3286058491972,1534.793998263138,698.3746110982206,IGSND0Z6,1487.1637950160678,634.0712434834745,1526.3814158656771,655.5418779439237,subaru
186,12,802.828557873016,437.06560497761353,1456.638885452217,967.7227037650919,black,1088.1052607538754,683.1624677705822,1214.537298107391,755.0130537080822,8EPH839,1127.6452998163754,641.3049238252697,1182.5930232050473,690.300605587965,Honda
186,11,1380.7897464636917,554.1693745489526,1630.476231000674,841.9989040676608,dimgray,1476.6941959265823,664.959978186648,1535.6663486365433,697.1081410284448,'SSWDO76,1487.9972354773636,633.6339588995386,1526.042020023262,654.6576939459253,subaru
187,12,803.9589750445186,437.9190333896787,1453.542617064343,961.918183053847,black,1086.4091703570186,684.9215205722959,1211.732473579675,755.5923732334287,BEPH839,1124.9419157183468,642.288738589874,1178.520834175378,691.2778895908506,Honda
187,11,1378.2517601472582,553.9091505085644,1630.8000270030861,842.0377907146471,dimgray,1475.8370415193285,665.4735883747753,1535.0697380525316,698.2067884480175,62HDOZ6,1486.1764351350512,634.2935422932323,1523.9901329499926,655.607545283955,subaru
188,12,803.1686238669818,442.1761260946791,1449.9355690045395,964.9431413546254,black,1084.6399068259661,684.3845001181166,1208.7248677634661,752.6608673056166,8EPH839,1122.1556233787005,642.386773677687,1174.6485433005755,689.1899047812026,Honda
188,11,1375.7978468250217,553.9600556294554,1631.245052105426,842.4068206913844,dimgray,1476.514460594553,664.4786560933226,1534.7121687244357,698.858401576721,"101KD0Z6,",1486.4128294300021,634.5267365376585,1524.1097822498264,655.7059128682249,subaru
189,12,802.7216152849421,442.3392566083101,1445.3994135935648,961.3530770809955,black,1082.423244923614,683.3698657391694,1205.0769009294734,753.1571887372163,BEPH839,1120.824612111114,641.4824145672944,1173.2355313005671,688.8350604413179,Honda
189,11,1372.5531874038038,553.5075567720858,1631.063240595091,842.1232505049672,dimgray,1475.496966395503,664.4588583467928,1533.7328138686476,698.4413183687655,'6SHD0Z6,1487.7524214125929,634.3031805513826,1524.5160169936476,655.3369558809725,subaru
190,12,803.6739738762733,439.5166417685931,1441.5141875473348,948.3067849614021,black,1080.1664360344764,681.7481023398822,1203.116020995414,752.9149266807025,8EPH839,1118.7833183586952,641.2712804404681,1170.7173088372108,687.7202703086322,Honda
190,11,1368.4270809362263,553.4500563836366,1630.3418484460528,842.3876751491957,dimgray,1475.2673061559528,664.9000533318788,1533.3111904332966,698.40817100766,16JHDO7G;,1485.1501720617146,633.7077620721132,1522.8872860143513,655.3083251214296,subaru
191,12,804.2681286067136,438.10481566224195,1436.873280878633,935.5717004742908,black,1079.0830394953855,681.2924529913435,1200.4990246028074,752.4447204473981,8EPH839,1116.3669445246824,641.9213745001325,1167.7574474543699,686.76353758607,Honda
191,11,1364.2087421780345,553.1623086091256,1629.6536426393052,842.3425492214137,dimgray,1473.6617679959056,664.2093590851998,1534.1469440823314,698.1499184724069,[GHDUZE;,1484.9691563015697,633.4986504670358,1523.115831411433,655.1625680085397,subaru
192,12,804.0813003240539,444.27741792110487,1432.6950157742128,937.9341409952483,black,1076.4794326482727,680.4217813244252,1196.0510879217102,752.5687387218861,8EPH839,1114.148438995929,642.0445077648549,1164.596467560382,686.2783181896596,Honda
192,11,1360.6358329437403,553.1587219922424,1629.5072004727108,842.4835359371966,dimgray,1473.2851325653223,664.1076508252502,1534.0892478607325,698.3757019727111,@GXHDOZE;,1487.0889045379786,633.8954697339416,1523.6835471771387,655.5256577222228,subaru
193,12,804.1303088430996,443.61697079726036,1428.4115414348494,930.2555761622518,black,1074.0197436575527,681.9315459925729,1192.6610705618496,749.9259002406197,BEPH839,1111.447081304037,642.2524688441354,1162.5566394095058,685.6607482630807,Honda
193,11,1357.1119917747149,553.4826508330683,1629.5246516763225,842.8213185808537,dimgray,1473.7675322410234,664.4723664092402,1532.7217940208086,699.0791779326777,GSHDUZE,1486.2349776145586,634.3386154937128,1522.7003706809649,655.3359833525996,subaru
194,12,802.3568313432943,448.61807408939876,1421.918085566473,932.0202734047587,black,1071.8701370073568,681.5070663989691,1190.2016799761068,748.81515660893,8EPH839,1109.4820754839193,642.0399338306097,1159.11650541556,686.3606125415472,Honda
194,11,1352.6798327314207,554.1172073375035,1628.9706297539271,842.7239610610336,dimgray,1473.5256197797605,664.3478668223668,1534.0082171308347,698.9238784800816,"IGSHDOZG,",1484.78270748728,634.1428573619175,1523.7773669111082,655.6847351084996,subaru
195,12,801.6941613122005,452.63357994861656,1417.0115742315022,937.1742509450886,black,1070.599526302435,681.2092940599447,1186.9632042809505,747.6046187669759,8EPH839,1105.4533776207943,640.7658431322103,1157.06461419306,686.9155623704916,Honda
195,11,1348.289969612379,554.477301601773,1628.636920782952,842.6407021339035,dimgray,1473.1548072588635,665.5729055446441,1533.575370003004,698.8472967189605,"IGSHD0Z6,",1484.1734382403088,634.5527868312652,1522.342902351637,655.8754644435699,subaru
196,12,802.0087784748187,455.57659514544616,1413.9743773958473,939.1217261382637,black,1068.5895279865374,679.6255300819696,1183.6565140705218,747.5604818641962,BEPH839,1103.635792634975,641.3653524696649,1153.5631913166155,686.5410879432977,Honda
196,11,1344.1889094361816,554.7414838516412,1628.6765056017532,842.3385931123784,dimgray,1473.7417811402831,665.3938047134576,1532.4877070436035,699.7022840225396,"JG,AD076;",1485.8385981568847,635.0209714615045,1524.3507288941894,656.0170270645318,subaru
197,12,800.6209330184699,457.95204187565855,1409.0757480292962,941.519124139694,black,1066.2926859481574,678.7006685846429,1180.647086582923,745.1064303033929,BEPH839,1101.368277989173,640.6717074030023,1150.7183146102668,684.140640508471,Honda
197,11,1338.7990643238343,554.3173788391199,1628.7688027910642,842.3694646101625,dimgray,1474.2968823169983,665.0224188171472,1534.5316998218811,699.220470269784,16440076;,1485.7171246265686,634.4118536316004,1523.8579327320374,655.2821310363855,subaru
198,12,800.5126099649051,459.5032725769182,1405.2467021154994,944.5532595048584,black,1064.4379334512332,678.5713725525042,1177.4909119668582,744.5309215026995,8EPH839,1099.770147806702,640.7794108825823,1147.7468323770145,683.3806834655901,Honda
198,11,1332.6866879753106,553.5426049320705,1628.7758809179136,842.4653661185877,dimgray,1475.0113187126153,664.635744580508,1534.9359860710138,700.2079949467189,"GSHDOZG,",1486.7916074089044,634.19813013959,1523.5533109001153,655.0364327518947,subaru
199,12,800.0800537263472,460.41152923218715,1401.1577667227539,946.6043819432787,black,1061.864660659941,678.5471798669528,1173.7429870759565,743.5068051110934,BEPH839,1096.8337768708784,640.345580745859,1144.5965637361128,684.1134945642184,Honda
199,11,1326.786545464436,552.9752029992128,1628.8630923563812,842.6794246557549,dimgray,1474.544373223225,664.2636398888612,1535.1479651421703,699.7854141808534,IGS1D07S;,1488.4203192681468,636.0457520104433,1523.351288506428,653.2883133507753,subaru
200,12,800.2452416095969,461.3099549302302,1397.7431273138507,949.0101989858621,black,1059.6828636799094,679.6362793931208,1170.1248497638937,740.274005223199,8EPW839,1094.1800560627219,639.7943451890193,1141.3521141681906,682.7178986558162,Honda
200,11,1321.8560065031932,552.7193161500179,1629.4117244777551,843.0085765843596,dimgray,1477.0867956877635,665.6941391480648,1535.2292212248728,699.318711901971,165HD0765,1488.1519201994822,635.4641815674984,1524.0243109465525,653.4376236451351,subaru
201,12,799.2510881423182,462.5704561023282,1391.040683395021,949.7006788315651,black,1057.638234138412,678.2553468493985,1167.1512651442713,740.3692842273282,BEPW839,1090.334309577865,639.8487916736173,1139.686329841537,682.953207567172,Honda
201,11,1318.1541635020862,552.985349418422,1630.3496758590318,843.5041861996406,dimgray,1475.2166482432972,666.1013543622696,1534.4657479747425,699.8560616986954,365410026;,,,,,
202,12,799.0585518943114,464.1043302766335,1385.587869196789,953.1697234405243,black,1054.0907021628661,676.4766752473366,1164.8837777243896,741.0940153352273,8EPH839,1088.0059090720458,639.7735502473366,1136.304554091577,683.0176145783913,Honda
202,11,1313.1148983837465,553.0010849366545,1630.7785234738585,844.0605915414058,dimgray,1476.6260372997622,666.3753372559904,1536.0487362743715,699.3879867921232,L6240076;,,,,,
203,12,798.75215232776,466.3849635035483,1379.9371801892635,957.326078914193,black,1052.5817726890882,676.013808718392,1162.0949868004163,739.9347376734702,SEPH839,1085.7196205894788,639.6528773219077,1132.67353904651,681.7683863551108,Honda
203,11,1308.679446807751,552.1069469886795,1631.6052474141356,843.9641707339176,dimgray,1478.0216556700557,664.908224149324,1536.3486057432979,699.5679150062576,GSHDO1G;,,,,,
204,12,798.2145713213606,469.3534635178655,1373.300355227719,961.3187809296091,black,1048.4226249102278,675.9279569260686,1160.362886751048,738.2274564377874,8EPW839,1083.3675559405012,639.5848935715765,1128.7886069658919,682.0931638352483,Honda
204,11,1305.459285255637,552.056490990946,1632.8832753959796,844.2229311757251,dimgray,1476.5719561540745,665.6570540402624,1536.8343920671605,699.215426537821,I65ND026;,,,,,
205,12,798.5767086446259,471.1449790121409,1368.4084763882688,963.8857080061595,black,1047.4794338643524,675.5643515707346,1156.492297023532,737.0796713949534,8EPH839,1080.3960445821258,638.8026480795237,1127.4357479512664,681.0592551351878,Honda
205,11,1302.3863244401384,552.5549282630591,1634.1921672150308,845.0451570886864,dimgray,1476.7197900163103,665.9411968787817,1537.186052833693,700.957729776731,IOSHDDZG},,,,,
206,12,798.3589861353655,472.48237727574525,1363.5344211033905,966.2567523379996,darkslategray,1045.5981523951311,676.1120922415655,1152.902778859975,736.3460552542608,BEPH839,1078.1306536158343,639.9727642386358,1124.652565236928,681.9724132864874,Honda
206,11,1299.7962668572457,553.1477572390893,1635.6931293845594,845.8982032945714,dimgray,1479.5041831170113,666.5826785037377,1537.839098278144,700.0294711062768,G5H00I6;,,,,,
207,12,798.4522445170965,473.5417308013616,1360.0500250581686,967.8360592355741,darkslategray,1044.4537398784246,675.4067668121038,1150.091801401862,734.7328013580022,8EPHB39,1076.1306502788152,639.2493724029241,1120.909886118659,680.1453227203069,Honda
207,11,1293.5558103359022,552.9102753356634,1635.4187573955364,846.5212994986144,dimgray,1479.159768465785,667.6112030700384,1539.1153806484022,700.8862274841009,I6SH007;,,,,,
208,12,797.4647744428825,474.09260803722606,1356.2758228120374,969.8149052387469,darkslategray,1041.3413766157341,673.1227594044135,1146.336936308117,734.0133538868354,BEPH839,1073.1344521772576,638.3696771290229,1118.0824807417107,678.7033563282416,Honda
208,11,1288.6571000235115,551.0358217389003,1635.5736502483257,845.3200830247388,dimgray,1479.6219285147224,666.3520830304042,1540.6819260733162,700.0898225933925,J6SNDOZD,1494.316920580152,637.1987932354823,1530.221690477613,654.7033022076503,ford
209,12,795.745921330973,474.5911659955734,1351.915083351384,971.9350229179734,darkslategray,1039.1037094169105,674.2223763227219,1143.89213104777,734.0472512006515,8EPH839,1070.4799301200355,639.5250954389328,1115.5806991630043,679.5685829877609,Honda
209,11,1284.6451618102026,550.1477307095324,1636.6106189448258,845.4058822152051,dimgray,1481.9304706480932,666.0831249966418,1541.1534931090307,700.7779492153918,I6OTIVO76},1495.5821124937963,637.3276165737902,1531.2364093687963,654.7757824673449,ford
210,12,794.6523493117102,475.3457357648777,1347.7573816329973,972.9914461354294,black,1035.7953241652258,673.4484579328464,1140.821477729679,733.1281454328464,8EPH839,1068.4668024367102,639.3291799787448,1112.544133979679,678.8873770002292,Honda
210,11,1281.6100152920849,550.0364002819075,1637.786242454929,846.2560776175502,dimgray,1482.2500604581005,665.811310255052,1541.9253229092724,701.096825086595,L69IDOZ6],1496.0342248868114,637.4962925548567,1532.0173944424755,655.0629658336653,ford
211,12,793.6156461596958,475.4200233880614,1342.3507931106897,972.0379811739127,black,1032.8223874927035,673.0269874993895,1138.0418546557894,732.4115395013426,8EPH839,1066.3508756518831,639.1823982659911,1108.8951566577425,678.5648598138426,Honda
211,11,1278.8354794086447,549.159040701205,1639.3864475437215,847.2837509808473,dimgray,1483.1992947162619,665.828115713412,1543.150970131301,701.1718428252284,IESDOZD,1497.7791897357931,637.5996534941737,1533.3066555561056,655.5549910185878,ford
212,12,792.2468229799817,474.7824707611933,1337.4810107328883,968.2238414788483,darkslategray,1031.6115843325208,673.2299957856073,1133.8762175112317,731.0622864350214,8EPH839,1063.1410795717786,639.4736176117792,1105.8763700991224,677.8434143647089,Honda
212,11,1276.2990761766048,548.8507739606733,1641.094582106188,848.3386947034036,dimgray,1483.5991097459407,666.9589282575483,1543.5805092820735,702.0888415876265,J6SHDOZ6,1497.7734414109798,638.8278247419233,1533.8508034715267,655.8948337140913,ford
213,12,791.5829098366896,474.1387871676196,1332.0740185398388,963.846353966827,darkslategray,1029.7329800271193,672.5041436129321,1131.1664669655959,730.3938836031665,8EPH839,1061.2528622292677,639.0840996676196,1103.9712155007521,675.9415520601978,Honda
213,11,1272.457248404043,548.6605576130023,1642.399662246033,850.1294293642693,dimgray,1484.0210759186914,667.3181351276507,1544.8289219880273,702.025715694057,165CID026,1499.6670720124414,638.7385758014789,1534.8562352204492,656.0772598835101,ford
214,12,791.8418613980747,474.45431734563135,1327.4131465159012,958.8747809580216,darkslategray,1027.898044259403,672.3534414911392,1128.428561837528,729.4424307489517,8EPH839,1058.6574436734654,639.0855429315689,1101.8222385953404,676.7635367059829,Honda
214,11,1269.9975197937526,547.8384232674073,1644.2712875964064,850.5718430078109,dimgray,1486.648734393362,667.3683686409424,1547.5323403503933,702.434309497876,16S1ID026,1501.4980080750026,639.1313080940674,1535.9754250671901,656.2020096931885,ford
