frame_number,tracking_id,car_x1,car_y1,car_x2,car_y2,lp_x1,lp_y1,lp_x2,lp_y2,lg_x1,lg_y1,lg_x2,lg_y2,lg_name
293,10,1230.4227128223965,519.9010719151299,1907.0834110041742,928.6435086815604,1776.3420853809903,683.7710212559502,1871.0524125294278,747.1361640782159,,,,,[None]
293,7,780.6797583213357,525.5719381992977,1128.4416356815218,845.0291678593336,931.8605444541482,655.840798062579,996.7255652061014,690.2732474033993,951.7660467734842,631.8888632481259,978.6293280234842,657.5258261387509,Honda
294,10,1230.8348983936285,519.1507851640577,1907.3619116070445,930.6784185886986,1782.9161972217535,682.7142006914014,1882.6003402881597,747.4468667070264,,,,,[None]
294,7,780.2788309660884,525.4098905447177,1128.5440740247047,845.091301268184,931.2386087981197,655.6026700857333,996.0384592619869,690.1109403494052,951.2111734953853,631.729791057413,978.1633066740962,657.3409360769442,Honda
295,10,1232.106334806387,517.8118462170303,1907.2114768741242,930.39488891062,1795.3935662516994,685.4926323498428,1890.2568475016994,746.2655357922256,1817.2034417399807,647.2710899914443,1878.3175774821682,677.0923180187881,ford
295,7,779.4140491024797,525.2379994881054,1128.3663180121548,845.0924086159426,930.8095874325578,656.2977529060742,995.8134631649797,690.3607411873242,950.7948932186906,632.1214604866406,977.7567462460344,657.6371694099804,Honda
296,10,1233.2760580862964,517.3823260296899,1907.0091697529606,932.1501735345867,1804.3923300589527,684.8410662640649,1899.2047690237964,745.8690814007837,,,,,[None]
296,7,778.2998739393554,525.0179822211644,1127.9906785660714,845.1323678795379,930.1403738172851,655.4459454780003,994.9596639784179,689.5819318061253,950.2894064100585,631.5131909613988,976.9330984266601,657.0778424506566,Honda
297,10,1233.6305367764494,516.6557202760201,1906.4418806927392,934.6865144042273,1812.741742831137,681.7670789185983,1905.5986153897306,750.3927808228951,1837.501020174887,648.279713195942,1895.4227120694181,677.1299329225045,ford
297,7,777.7767096711776,525.1597278191499,1128.0308354730573,845.3736432606341,930.3927985383651,655.198088414853,995.0210486604354,689.3840167595796,950.6241522981308,631.3377292229585,977.0903540803573,656.8847644402437,Honda
298,10,1233.703080267133,516.1073979908928,1906.4267578203967,938.2674361593162,1821.1798258726017,685.4207830006584,1906.291215032758,750.2730626637443,1845.7417155210392,645.6020574147209,1903.345658392133,677.9435491139396,ford
298,7,777.4775599548256,525.1933444278696,1128.2527330964747,845.5306375146307,929.4914149352943,655.5900882022837,994.2040614196693,689.4165194766978,949.0984553405677,631.1793750064829,976.6900080749427,657.4685977237681,Honda
299,10,1235.1571848644817,514.8208856917289,1906.9144098025813,940.2329259970833,1829.7895090832317,684.6875391341117,1906.146015430888,752.6384363509086,,,,,[None]
299,7,777.0760959282832,525.052561443041,1128.1494574060919,845.5814702808409,929.0362247124629,655.0274912526113,993.753052105041,688.6383616139394,948.2923434868769,630.4048105885488,976.4443210259394,656.8837534596425,Honda
300,10,1236.9987579053634,513.4830048776897,1907.7138274742272,943.5456232507653,1840.0895782178634,682.9121278024944,1906.9987579053634,753.5530274606975,,,,,[None]
300,7,776.74771679783,524.9554704121799,1127.917770191276,845.4414934985637,928.6277369394315,655.648112624094,993.8467463388456,690.233088820383,948.6668909921659,631.4803422383518,976.5061549081815,657.7091782979221,Honda
301,10,1239.4610092178546,513.6302199932926,1908.6509767571424,948.0332119471663,1850.5373641983233,685.6030288311832,1906.4038192764483,753.1662612530582,,,,,[None]
301,7,776.5478818230615,524.7891550856625,1127.6352080280633,845.4348734813568,928.1320645623193,655.5391398268735,993.266509752749,690.1433878737485,948.0519254021631,631.6472941237485,975.6047360711084,657.2973948317563,Honda
302,10,1240.01732964777,512.4873028308048,1908.4114163397885,952.7625883942976,1860.9096025969889,687.9657116442813,1906.01732964777,753.3862438708438,,,,,[None]
302,7,776.2236600949244,524.5703364083247,1127.14141303215,845.0365747852909,927.4752470089869,655.3670130440669,992.4221006466822,689.9374170968013,947.3900266720728,631.4662714669184,974.9957395626978,656.8624964425044,Honda
303,10,1241.9211591124513,514.916094036452,1909.1377911986137,964.3597227335076,1866.7689374327638,681.571855755202,1906.9211591124513,760.3167898372333,1890.6992352843263,765.3272726253192,1906.8658612608888,802.722978802077,ram
303,7,775.6555732881973,524.4350194744598,1126.7161275014607,845.2184302487892,927.671610275502,655.7359075359832,992.5438789522598,690.0724859051238,947.3274940645645,631.7831182293426,974.5293525850723,656.6955480389129,Honda
304,10,1245.7949690062978,512.2085224721941,1910.0587538354712,966.9281182531086,,,,,1888.1571516234853,697.96461072903,1906.489610119579,755.6571613882097,ram
304,7,774.6848871703894,524.0916278595257,1126.2704893350112,845.2218324468565,927.0426752563269,655.4130084747601,992.1887476440222,689.5645740265179,946.3624842162878,630.9960544342327,973.927211999491,656.2961719269085,Honda
305,10,1247.9212730653971,511.25422020664723,1910.2679140917276,974.036186007163,,,,,,,,,[None]
305,7,774.0011762257232,523.7303109851969,1126.1770055672384,844.8973009647655,925.3372205372466,655.1669870105875,991.3354047413482,690.5372110096109,945.2136853809966,631.2763467517984,973.17668281752,656.3416543689859,Honda
306,11,1251.8367952932729,504.171643106479,1907.9214444084753,994.6667112125126,1672.5691866506947,682.6234405918306,1727.939120732726,752.0733002109712,,,,,[None]
306,7,773.518854909918,523.5461275918174,1126.1316054020451,845.3892728915528,925.8008068142149,655.5291140420127,991.4313457546446,689.8385622842002,945.7339275417539,630.9986574990439,973.6000469265196,655.9888766152549,Honda
307,11,1251.2068279411926,504.2666746539611,1907.8210400656774,998.6831255766632,1679.1911113884582,683.5141264361877,1737.8383587029114,755.4681669635314,,,,,[None]
307,7,772.8562127863943,523.3203750346854,1125.8643799440208,845.1998325313753,925.7267877375662,655.5126052592948,990.6345941340505,689.3824020122245,945.079525164324,630.6471801494315,972.9611017024099,655.9914870952323,Honda
308,11,1255.8382883665322,500.4579248350981,1908.0836410581014,993.1285059164511,1688.8579416868447,685.7837457579496,1746.5354014036416,758.9280481261137,,,,,[None]
308,7,772.2049718175695,523.4793275269212,1125.696465388277,845.6332874039251,924.620132950382,655.71730360114,989.9561162267491,689.5892823609056,944.3897862706945,630.8532975586595,971.9537053380773,656.1198457153978,Honda
309,11,1259.7122023461056,500.82437846284404,1908.6707662451959,994.5327777170372,1697.7355788109494,688.3902659140159,1757.7616713402463,758.7484812460472,,,,,[None]
309,7,771.4077655119089,523.6802231181952,1125.5599789315354,846.0652365128059,924.261799935737,655.9439102519842,990.1156817716745,690.0963455547186,944.340886239448,631.1003662456366,971.6107837003855,656.5091720928045,Honda
310,11,1263.1142020126063,497.4005756908062,1907.891254445677,987.7471020970509,1705.4090018172938,688.3013325267436,1767.5687308212,761.2363606029155,,,,,[None]
310,7,770.2642227144245,523.8766491482787,1125.31427097547,846.7399212996194,923.8070388765339,656.3488476346068,989.5197921724323,690.0536358426147,943.8136306734089,631.0147259305053,971.5519271821979,656.2255108426147,Honda
311,11,1268.466728239141,497.56300839316043,1908.895584901396,989.4853938234586,1714.4917221356254,691.1875201119104,1777.6597824383598,764.0518694771448,,,,,[None]
311,7,769.257020135663,523.9135304352635,1124.8644111697904,847.2274735643061,923.1446086366395,655.5753041169041,989.1990062196473,690.4867878815526,942.6326457460145,630.8724385163182,971.3143626649598,657.1525898835057,Honda
312,11,1271.8976237941201,495.5366012069841,1908.78695397185,987.1463749112946,1726.2407024074014,689.520945689406,1787.1052043605264,761.230906626906,,,,,[None]
312,7,768.475598579512,523.60705248281,1124.4074146669864,847.4524572644451,922.9140446244339,655.0793730394506,989.087888008223,689.8259855882787,942.8008854447464,630.1551558153295,971.174802070723,656.4242369310522,Honda
313,7,768.9810106037683,522.1975530150278,1125.897084821292,847.2898206442574,923.1006242512292,654.3203557494028,989.4549028156823,689.1500676634653,942.9003068684167,629.6252645018442,971.2636949299401,655.8611424925668,Honda
314,7,768.7814774775213,521.173594886393,1126.5964127687846,847.2388832429265,921.8715348505682,652.806178504557,989.0945878290838,689.3824571910804,943.1734605097479,629.074229652018,971.078505065412,654.7463793102211,Honda
315,12,1276.0697671265568,491.96940561684187,1909.244005379964,1004.2326046593209,1755.1272927613225,690.1830134049278,1822.423343786713,775.6674646988731,,,,,[None]
315,7,768.250213126346,520.8933095166348,1126.9855228507752,847.8314326803408,921.1776118079866,653.2362508008144,988.977004508182,690.5248097607754,942.1067194740023,629.9121083447598,969.4129175941194,655.7127980420254,Honda
316,12,1279.0981330293828,488.45548747408316,1908.961645440578,1000.8519553762396,1762.9645575899297,687.7126285873644,1833.327686252039,780.3499271713488,,,,,[None]
316,7,767.7486595672143,520.7420712092735,1127.279570967436,848.6139607578509,921.7440208953393,654.4811764338829,989.1810173553002,690.6684933284141,942.3339409392846,630.213987408004,969.7696861785424,656.1910458186485,Honda
317,12,1280.569195331098,486.0819775857696,1908.4260404538468,999.2915940357489,1775.452740252973,690.3412701883087,1845.541851581098,779.5795361795197,,,,,[None]
317,7,767.1740334605267,520.2919996782895,1127.7139677371877,848.9566781844891,920.8118508433392,653.5533827349301,988.5998452281049,691.0350264116879,942.0497048472455,629.6448515459653,969.6189950083783,655.1851728960629,Honda
318,12,1281.0433944269307,483.8142746220218,1907.7010501595073,997.5339891133818,1787.1356795831807,696.6983078251468,1856.9412826105245,778.7170151005374,1865.5018294855245,756.4353988895999,1905.957517962087,782.0903366337405,GMC
318,7,766.6926947428822,519.7603897611839,1128.0322655126747,849.2259649057826,921.1174231364369,655.0851883451683,988.3981695963978,690.5091690580589,941.5471716715931,629.9123596708519,970.1541052653431,655.3035110990745,Honda
319,12,1283.5083412614458,482.3842923004803,1907.889355548522,996.4085249917101,1800.2851356950396,694.4798123200115,1870.1316322770708,778.5731350739178,,,,,[None]
319,7,765.9352969927355,519.4053968103611,1128.1777787272656,849.6251366135235,921.0653323931261,653.9653791101658,989.0572757525011,689.9601453455174,941.9690646929308,629.5493558557713,970.1863345903918,654.9316571863377,Honda
320,12,1286.8241516464575,483.1441109767097,1908.6131844761892,999.1123654500061,1811.735650669895,694.8380044093269,1881.713189732395,781.4440987696785,,,,,[None]
320,7,765.4852151575528,519.3401679006311,1128.5461504888822,850.1508184499316,919.9366311731778,654.3343237844201,987.9647226038419,690.1644171682092,941.657853097006,629.5809515920373,970.01016327767,654.9325446096154,Honda
321,12,1289.8969062502192,482.5383454371175,1908.498005535655,998.061936373617,1822.4927314455317,693.8676911402425,1895.412714355688,791.061660866805,,,,,[None]
321,7,764.5799915812154,519.083279650896,1128.4842323147666,850.7118068382342,920.3464405558248,654.1134462768725,988.115788700356,690.9186983520678,941.2675831339498,629.3759890014819,969.1945087931294,654.9088564331225,Honda
322,12,1293.0103432061683,480.8412262946784,1908.6645502141278,998.182854358028,1837.0074745538245,699.2391449958502,1905.9739662530433,785.3978364021002,,,,,[None]
322,7,763.7622988477189,519.0472563579806,1128.4260383920473,851.3974017171433,919.8815005078751,653.5100249126681,987.5529177442032,689.6578520611056,940.8573458447892,629.1172331646212,969.5942843213517,654.7443541363009,Honda
323,12,1295.497242125077,479.8645745762916,1908.8056115468064,1000.8095339722789,1847.9912606797645,689.3375054844947,1906.497242125077,797.8190728673072,,,,,[None]
323,7,762.9203566242957,519.0077580559234,1128.3534560567482,852.183936783563,919.7791823078894,653.8088444817047,987.7577894856238,689.8773106682281,940.5633009602332,629.0950459587555,969.5981367756629,654.8480443108062,Honda
324,12,1296.577889490498,477.6492929628825,1908.570289782629,1003.4211817708044,1860.6518030647167,691.6988992861247,1906.350106287373,801.2349252871013,,,,,[None]
324,7,761.841076065487,518.6748794328868,1128.319563274056,852.8710800378075,919.0228692783776,655.2248061906993,987.2485315098229,690.5027450334727,939.7252465977135,629.4951080095469,969.4768640293541,655.8225539934336,Honda
325,12,1296.2746698346398,474.52496614576694,1907.875294984927,1004.3795682701918,1875.067211338546,697.5051144611966,1906.2746698346398,792.6808804524076,,,,,[None]
325,7,761.1740382929905,518.1482276859408,1128.8292147616917,853.4080635052815,917.7561458369358,654.5259742679721,986.5410732050999,690.4717292728549,938.9156612177952,628.9016456546908,968.9000972529515,655.5286750736361,Honda
326,12,1298.2716092923436,472.3253526707555,1908.3810377103393,1004.1154932792111,,,,,,,,,[None]
326,7,760.2556473605553,517.6337313612659,1129.4202964067129,853.8062373402744,917.9994217746178,654.7342410048205,986.0205094211021,690.797091956969,939.0530259005943,629.0529589613635,968.7853409640709,655.0585513075549,Honda
327,12,1302.4147403148313,470.06170485955755,1909.509193801775,1004.7162167370343,,,,,,,,,[None]
327,7,759.5488981503285,517.3134783700393,1130.3301964799434,854.3385083380297,917.8450102108753,654.5683154061721,986.6846708554066,690.81997861418,938.9725736874378,629.1574114755081,969.2658476132191,655.4474963143753,Honda
328,12,1305.7989335546686,467.6975219520958,1909.9669210990965,1005.5876667539588,,,,,,,,,[None]
328,7,758.9036547024062,516.9946486760747,1131.1524661521212,854.8840535182188,917.8238970119766,655.6581923772466,987.1638170559219,692.1714064885747,939.1995683986953,629.8200118352544,969.2854753811172,655.9478347112309,Honda
329,13,1312.9214022634,461.041088960156,1907.5665025644776,1008.9687828715325,,,,,,,,,[None]
329,7,758.1332228115925,517.0894957627281,1131.6147312500889,855.8138687931153,916.626737826241,655.5176268662437,986.038130038155,691.659045323275,937.8913252285847,629.1763869370445,968.6745130947957,655.4702941025719,Honda
330,13,1313.9760754376919,460.2523915453129,1906.7802660700006,1007.3646563138733,,,,,,,,,[None]
330,7,757.2399096210403,516.9992333143324,1131.6985347704958,856.4287154977695,916.7965044696731,655.9330101698012,986.570903273384,693.0093651502699,937.9448656757278,630.2510338514418,968.7567095477981,656.5126305311293,Honda
331,13,1315.5232160145595,459.28495135522564,1906.9129246944588,1007.6110385885914,,,,,,,,,[None]
331,7,756.557520093918,516.9403163016506,1131.7254489172815,856.928225641475,916.4258672618868,655.7529994071193,986.4604894542696,693.2745295584865,938.0056554698946,630.1705943167873,968.3853551769258,657.1105280936428,Honda
332,13,1318.1293840298365,457.11436047435564,1907.6614046408738,1008.0042679607202,,,,,,,,,[None]
332,7,756.0239217863835,516.8119153720604,1131.7131539898164,857.507245142596,915.291377841071,655.735880826162,985.9987753020085,693.6037702304588,937.2752340422429,630.4325208408104,967.7786062346257,657.1727552158104,Honda
333,13,1316.8088844609547,455.7964577392581,1906.78441041002,1009.3462087954595,,,,,,,,,[None]
333,7,755.164486386845,516.3867069751834,1131.8587937685024,858.1656655639333,915.9601864600872,656.1884495288944,985.853680112431,692.8683201343631,937.1350674415326,629.9077412159061,967.9273342872357,656.592914250574,Honda
334,13,1318.1415367638901,453.7929541647638,1907.0966609619086,1009.7529049990665,,,,,,,,,[None]
334,7,754.4563168190971,516.2356889801366,1132.3541732692483,858.9299306771721,915.1622494362846,656.1671617584569,985.7107113503471,693.3151872711522,936.6993740700736,630.1139925079686,968.088381638433,656.8086412506444,Honda
335,13,1318.383387415894,451.33342320584467,1906.9298315889619,1011.5416831892026,,,,,,,,,[None]
335,7,753.7919961193667,516.2014435120045,1133.0282154100726,859.8118325258133,915.1600228527651,656.6216095276295,986.2052804211245,693.8530853577076,936.9175912121401,630.3918121643483,967.5958901623354,656.7705200500905,Honda
336,13,1323.6283060084438,450.4967247916124,1908.505255716983,1012.8741825278269,,,,,,,,,[None]
336,7,753.0371545341566,515.8002664299652,1133.5882196395937,860.4160613484005,913.9702600029066,656.8754617424652,985.4351647880628,694.5402871819183,936.2231133964613,630.9627572746917,967.2127679374769,657.5911294670746,Honda
337,13,1327.3168139793647,448.34321133142817,1908.943923250236,1013.3880496955217,,,,,,,,,[None]
337,12,1324.216187508237,447.6641122539482,1909.600884310597,1016.2621336444563,,,,,,,,,[None]
337,7,751.8202168940356,515.3726594463794,1133.9061026311647,860.8992686906231,914.4831197260669,656.4873902813404,986.085201024895,694.4701173321216,936.3830068110278,630.4158341900318,967.2029531000903,657.0240724102466,Honda
338,13,1332.7997244682317,445.6583198441226,1909.9806613061398,1015.8258336948606,,,,,,,,,[None]
338,7,750.8479713507537,515.1815885535536,1134.4487644464307,861.4506995528516,914.2228187628631,656.0887083045302,985.7373756476287,694.2404111853896,936.1190742560271,629.7452100745497,967.2063545294646,656.449990653163,Honda
339,13,1336.8037717168388,445.9999636154681,1909.827539264905,1019.2356354129814,,,,,,,,,[None]
339,7,749.9096502469315,515.0564662373199,1134.8866271530305,862.0184447735517,914.2671636746659,657.0479213154449,985.2597936795487,694.5996638691558,936.0418829129471,630.1600047505035,967.5652288602128,657.7053462422027,Honda
340,13,1340.8309639353051,444.98682957066876,1909.855973039576,1021.0690720138437,,,,,,,,,[None]
340,7,748.4880411774641,514.972548032853,1134.8838647201746,862.4234119641785,913.2854654938703,657.9014115582436,985.0784647614485,695.6753831158608,935.2310221344953,631.1571870099037,965.8023264557844,658.0579667340248,Honda
341,13,1343.6607007876692,438.9213641511115,1909.821011471378,1020.9017918856246,,,,,,,,,[None]
341,7,747.2034974310143,515.0208097719204,1134.8013156226377,863.0333690596439,912.890203973983,656.4457212709439,984.1078705999596,694.8819853090298,934.5025696966393,629.9473387025845,965.6838441107018,658.750195147897,Honda
342,13,1345.162668903523,439.47592104883995,1908.8026388165626,1023.8802602236975,,,,,,,,,[None]
342,7,746.1947992562847,514.7699531155547,1134.7120434742992,863.208853221242,912.4654138803081,656.9578193264922,984.5860651254253,696.4854987698516,934.1225336312847,630.7595923977813,965.4803522348003,659.0443214016875,Honda
343,13,1347.9469256012367,437.9957948404156,1908.7216761211275,1025.6808307619613,,,,,,,,,[None]
343,7,745.2079215046363,514.4959018205782,1134.659511515782,863.4270495261553,912.1845145222144,656.0763461565157,984.2534689899878,696.1313693498751,933.7487540241675,630.2899234270235,965.2161154743628,659.0659701799532,Honda
344,13,1354.2274865175423,437.30276029020956,1910.0028651561033,1026.3672311165726,,,,,,,,,[None]
344,7,744.4145739066828,514.1955469208393,1134.9330384769703,863.810221626975,911.8842394340265,655.664708908144,984.0451586234797,695.4638422089253,933.7677385795344,629.4267786102924,965.17145562055,658.429113205019,Honda
345,13,1359.707223701065,433.7366102528555,1910.5157493381696,1024.951068349258,,,,,,,,,[None]
345,7,743.3181248505217,514.0200777396551,1134.989383171849,864.324191448705,911.2539616425139,656.1269502982489,983.7102452118498,696.0118074759832,932.9778996307952,629.9777346000067,964.7112217743498,659.3574037894598,Honda
346,13,1365.7840875198424,436.361886548827,1910.799487523863,1027.4937693712423,,,,,,,,,[None]
346,7,742.5098358355693,513.5792386298958,1135.1892227927292,864.7827619570296,910.9368072711162,656.7619931464974,983.6101165972881,696.9270932441536,932.9063354693584,630.41486332472,964.7806183062725,659.3426053291146,Honda
347,13,1370.404739524819,434.1481517598584,1910.4606439295699,1026.6181703286106,,,,,,,,,[None]
347,7,741.6607613261882,513.2348566248755,1135.1977903136672,865.2669252696127,910.8636421855632,656.5614404871802,983.533258884782,696.7154627039771,932.5680184062663,630.3183832362037,964.5339607890788,658.7094965174537,Honda
348,13,1374.0254598988122,433.62646759819853,1909.7538681495275,1026.143065020893,,,,,,,,,[None]
348,7,740.7965475360963,511.9971140165874,1135.2546136579238,865.2545733807024,910.5797811786745,658.6234415312358,983.5127035419557,697.8748605986186,931.8238760273073,630.8091791410991,964.3622061054323,661.0875223417827,Honda
349,13,1376.9019153951274,432.80693354343884,1909.1112052787541,1027.4606015104257,,,,,,,,,[None]
349,7,739.9174688867921,511.06548062128434,1135.4114025516672,865.599706105179,909.9508093408937,657.6562856749953,983.1369513086671,696.8461202697218,931.7875860742921,630.2799276427687,963.7349737696046,659.736531646675,Honda
350,13,1379.9892349213071,434.44308568930506,1908.9365150759347,1028.7346252018608,,,,,,,,,[None]
350,7,739.0909713062435,510.99158990811367,1135.4708348534468,866.4332197668678,908.6419966968685,659.0178502840902,981.6346724781185,697.7206548495199,929.5293410572201,631.4884771151449,963.5619643482357,660.9664434237386,Honda
351,13,1382.065618791827,435.45577335702006,1908.440410379213,1028.934857329748,,,,,,,,,[None]
351,7,738.348572112941,510.2039889698217,1135.6488682602335,866.9009302920867,908.5887607115739,658.1777285938451,981.8504184264176,697.2793673877904,929.4830020445817,630.7806872730444,963.5955813902848,660.3362216358373,Honda
352,7,737.5909641484333,509.82831131778903,1135.9023068648657,867.7431681707785,907.9930942753864,659.0536225970859,982.2181919316364,698.5799134906406,929.3324039677692,631.5433229144687,963.490057776363,661.3566468890781,Honda
353,14,1395.5178006927865,437.0567687602664,1906.4208076480352,1030.227297771058,,,,,,,,,[None]
353,7,737.0868369312047,509.630868547747,1136.3103738822406,868.5362983038453,907.067626115775,659.1845031913017,981.2514334888219,698.6333709891533,928.301741716361,631.5680404837822,963.0963584155797,661.3487487967705,Honda
354,14,1399.7344102205193,439.8279379218835,1906.2329911918664,1029.4035553436865,,,,,,,,,[None]
354,7,736.3309125599328,509.4116931320225,1136.697013603274,869.3392696519502,907.4114789661828,659.5624804855381,981.1574353870813,698.3722949386631,928.2149152454797,631.4561114669834,962.9892682728234,661.3436541915928,Honda
355,14,1404.472398597974,441.2816078076311,1906.380742551772,1027.5838015508657,,,,,,,,,[None]
355,7,735.5433960907035,508.9871338059524,1137.1413918387384,869.9568063009929,907.3886414520316,659.0586212327103,981.4551087371879,698.4908111741165,928.7978211395316,631.9319732834915,963.1435395233207,661.1939972092728,Honda
356,14,1410.0057928552899,442.04069419579906,1906.791867282487,1025.582681658282,,,,,,,,,[None]
356,7,734.2617326683221,509.0126297055141,1137.328983925465,870.8415174336886,906.1385179466424,658.9742843686,980.8185106224237,698.6277114926235,927.5070024437127,631.5076553402797,962.347654909533,660.8881485043422,Honda
357,14,1414.7508788116816,442.6849327678289,1906.6314961337707,1022.9641042360618,,,,,,,,,[None]
357,7,733.3367995905201,508.15610711169467,1137.7246340610832,870.9127690236205,906.1553420709888,659.0420324046634,980.7946090387622,698.7352849681399,927.7146224664966,631.7894689281009,962.3197250055591,661.2810765941165,Honda
358,14,1417.6090157924514,442.56277652976814,1905.8118612469034,1019.6702133902472,,,,,,,,,[None]
358,7,732.4518114083345,507.3493943622722,1138.1480589203634,871.2131907757605,905.9524675362642,659.5084519794598,980.5841203682954,698.720915358366,927.6617570870454,632.122396986784,962.0632005684907,661.5192094257488,Honda
359,14,1422.5096634685572,441.75992057630725,1906.0086402236004,1015.2496411655347,,,,,,,,,[None]
359,7,731.4717370693468,505.8617520976969,1137.532365523353,871.349307804389,904.4758874599718,660.2724881816813,979.825802010753,699.7517972637125,927.5414849941515,632.4654889751383,961.5222131435655,661.7781797100016,Honda
360,14,1426.6595277683796,440.28430795222073,1905.7176297757596,1009.4427817099785,,,,,,,,,[None]
360,7,730.8156416967563,506.18425792134735,1138.136077302813,872.2720348941177,905.0740035131626,659.5096821156833,980.070448215311,698.8788074818942,926.973539645975,631.8233494130466,961.632459934061,661.6411365834567,Honda
361,14,1428.0974450260237,441.8141416762233,1905.45668802416,1012.1009144495854,,,,,,,,,[None]
361,7,730.119838456074,506.6673671867793,1138.6728820998833,872.8007909962209,903.7254292763865,660.0011837150996,978.6787678994334,699.6688930656856,925.8424641884959,632.3335964348262,960.7264973916209,662.2375576164668,Honda
362,14,1432.4344426336954,442.10785720587813,1906.3535582821617,1013.0730392308176,,,,,,,,,[None]
362,7,729.3396754048572,507.6392533387868,1139.1094024469662,873.5732248621666,902.8470301411853,659.2723862733571,978.801299550365,700.6032120790212,925.6239771626697,632.6140610780446,960.5494684956775,662.2138688173025,Honda
363,14,1437.4843383726272,443.6810598989824,1906.5422309689427,1012.9416888540671,,,,,,,,,[None]
363,7,728.2303181096204,507.3392419665179,1138.7342441964722,873.7414621076325,903.2155933781751,659.7718438952288,977.8351765080579,699.8664331286272,924.9057331486829,632.259438499721,959.9517231389173,661.6244134753069,Honda
364,14,1441.0006569673,443.23954220726074,1906.413099793096,1012.340141235313,,,,,,,,,[None]
364,7,727.4995502468555,507.2623825239056,1138.50609075391,873.7200176990409,902.8181079861133,659.8291855024213,978.1425708767383,700.0306472944135,924.7911914822071,632.3804092573041,959.4809497829883,661.7321701215619,Honda
365,14,1445.1168294432437,443.90687158615947,1906.2910630264155,1012.1228049388244,,,,,,,,,[None]
365,7,726.8018969351712,507.47598598701677,1138.22767900993,874.0452652468206,902.6051043326321,660.5056338141652,977.6183642203274,700.3241457770558,924.442720299429,632.6189913581105,959.6918352896633,662.3721804450246,Honda
366,14,1449.670368331379,445.3920469051986,1906.7450749407199,1015.22307158853,,,,,,,,,[None]
366,7,726.059029535269,507.77250481249547,1137.7709238396596,874.5240154174676,901.1776361026518,660.9172039091752,977.3479547061675,701.0257091581987,923.0685052432768,633.1217861235307,958.6863793887846,662.646894460933,Honda
367,15,1335.2991750384515,532.8257899771415,1712.173413463671,825.2866389932424,,,,,,,,,[None]
367,14,1453.6920362367928,444.6862255191175,1906.7999398051193,1015.608526976976,,,,,,,,,[None]
367,7,725.4038672010383,508.1650209124402,1137.4809134849838,875.0172006609839,900.8935980359993,660.2067384417371,977.2924017469368,700.9841584856824,922.9876989881477,632.230877846034,958.8066687147102,662.7206849749402,Honda
368,15,1336.5442149595196,533.7983203694127,1718.544619478007,827.2265168074457,,,,,,,,,[None]
368,14,1459.0083824882126,446.44329386392724,1907.1690077226226,1016.0994700018239,,,,,,,,,[None]
368,7,725.0100157985675,508.0617540468499,1137.369031582085,875.3080428369931,900.5581420192706,660.2199876894281,976.1321318874346,700.647950946264,922.4922698268878,632.345704852514,958.2656310329425,662.5970018495843,Honda
369,15,1338.3424461835884,536.6765688565847,1724.756623470681,829.3493656681205,,,,,1710.0514915937447,699.3701571134206,1724.3293236249947,721.0577639249441,porsche
369,14,1463.0705179522508,451.31243948403323,1906.9073103723906,1018.2745521759699,,,,,,,,,[None]
369,7,724.7449738911017,507.4831228263048,1137.5352550825128,875.83038104494,900.7567841938361,661.5834341056017,976.1657960346564,701.1067495352892,922.8605592182502,633.2572393424181,958.2594697407111,663.3907461173204,Honda
370,15,1340.2090111537989,538.2046299539657,1731.0624099085292,831.2212197305671,,,,,,,,,[None]
370,14,1465.9528259866115,455.2378975482082,1905.9208499371643,1016.9367361825311,,,,,,,,,[None]
370,7,724.4492708846174,505.9131806930587,1137.447336563194,875.8700686146447,899.6493593855939,661.1431916793867,975.8279024764142,701.6154359420821,921.9493929549299,633.7339356979414,957.2565066023908,663.7322572311446,Honda
371,15,1342.0620308736936,538.3403761035188,1737.038349695459,831.2303252858424,,,,,,,,,[None]
371,14,1469.5930802276898,459.86685661008767,1905.6137823454583,1016.7644970310613,,,,,,,,,[None]
371,7,724.1207961588591,505.1174463769164,1137.1129459962506,876.0071034056341,898.2654189615935,660.7927393456664,975.0999984293669,701.5609888573852,920.697425797531,633.2133783837523,956.3668136149138,663.9855341454711,Honda
372,15,1344.6649518723118,540.7463260974274,1744.620905399984,835.286916275195,,,,,,,,,[None]
372,14,1474.5116826153032,464.2227887776837,1905.9309918892197,1017.787213202479,,,,,,,,,[None]
372,7,723.6325967098885,505.2644533918908,1136.5729152236138,876.5137822859974,898.6667916561776,661.7802157209924,974.8439156796151,701.8482088850549,920.9238106991463,633.5120730207971,956.9148385311776,664.1512636946252,Honda
373,15,1346.8956697181625,539.7562515176958,1751.9461716787628,835.6349565069647,,,,,,,,,[None]
373,14,1479.5882399203633,467.7204903253566,1906.1366829713006,1016.4675568573109,,,,,,,,,[None]
373,7,722.6911628284302,506.22489999098735,1135.9992062497452,877.341684221861,898.3400275745239,662.9725959138389,974.2746894397583,702.242645962667,920.2440192737427,634.1370856599326,956.3203132190552,664.697495205831,Honda
374,15,1349.6405866599828,540.4650096802077,1760.4076568650337,837.4276472794093,,,,,,,,,[None]
374,14,1483.7672306010618,471.56172358011867,1905.9464401710866,1017.2240992965615,,,,,1754.02897986864,691.7325915000406,1840.151813120593,736.2067125937906,porsche
